"year","commodity (code)","commodity","Value","Flag"
"2011","111","Flour of Cereals","181.013484098629",""
"2011","110","Wafers","0.0",""
"2011","109","Infant Food","28645.0715580977",""
"2011","118","Frozen Potatoes","0.0",""
"2011","117","Potatoes Flour","0.0",""
"2011","116","Potatoes","0.384169643987647",""
"2011","114","Mixes and Doughs","0.93562490710208",""
"2011","79","Millet","0.635127800012111",""
"2011","60","Maize oil","5.0646525480179",""
"2011","59","Bran of Maize","0.00214697414272423",""
"2011","58","Flour of Maize","89.8269869144679",""
"2011","108","Cereals, nes","47.2051439298435",""
"2011","105","Bran of Mixed Grains","0.0",""
"2011","101","Canary seed","0.0",""
"2011","83","Sorghum","0.0",""
"2011","448","Sweet Corn Prep or Preserved","0.105122460102064",""
"2011","449","Mushrooms and truffles","0.831024326868556",""
"2011","463","Vegetables fresh nes","22868.138465519",""
"2011","466","Juice of Vegetables Nes","1565.2104221832",""
"2011","417","Peas, green","58.4062251240015",""
"2011","420","Leguminous vegetables, nes","5.38798024783789",""
"2011","426","Carrots and turnips","92.5827636511773",""
"2011","447","Sweet Corn Frozen","43.4091417057985",""
"2011","402","Onions (incl. shallots), green","1558.4575543212",""
"2011","406","Garlic","3.60170436716561",""
"2011","407","Leeks and other alliaceous vegetables","208.302271939048",""
"2011","414","Beans, green","1271.78806392478",""
"2011","393","Cauliflowers and broccoli","433.334109914066",""
"2011","397","Cucumbers and gherkins","80.8373485419844",""
"2011","399","Eggplants (aubergines)","928.925680563278",""
"2011","401","Chillies and peppers, green (Capsicum spp.)","0.0",""
"2011","510","Grapefruit juice, concentrated","0.0",""
"2011","507","Grapefruit (incl. pomelos)","0.0",""
"2011","515","Apples","68.7089462761009",""
"2011","512","Citrus fruit, nes","49.9671303763811",""
"2011","490","Oranges","4879.35026837177",""
"2011","489","Plantains","0.0",""
"2011","492","Oranjuice Concentrated","1213.03566069",""
"2011","491","Orange juice, single strength","0.0",""
"2011","475","Veg.Prep. Or Pres.Frozen","0.0",""
"2011","474","Veg.in Tem. Preservatives","11046.5767499216",""
"2011","486","Bananas","3574.50322871881",""
"2011","476","Homogen.Veget.Prep","0.0",""
"2011","471","Vegetables in Vinegar","0.0",""
"2011","469","Vegetables Dehydrated","5.41699412609895",""
"2011","473","Vegetable Frozen","61.0094676054632",""
"2011","472","Vegetables Preserved Nes","11.2965521797293",""
"2011","329","Cottonseed","554.685362590902",""
"2011","331","Cottonseed oil","0.804091362007366",""
"2011","291","Cake of Sesame Seed","0.0",""
"2011","292","Mustard seed","0.330039471293855",""
"2011","289","Sesame seed","6091.9096839544",""
"2011","290","Sesame oil","61.058596979923",""
"2011","274","Oil of Olive Residues","0.0",""
"2011","280","Safflower seed","0.0",""
"2011","268","Sunflower oil","0.0",""
"2011","269","Sunflower Cake","442.232624097858",""
"2011","266","Oil of Castor Beans","0.0",""
"2011","267","Sunflower seed","28.1339491662584",""
"2011","261","Olive oil, virgin","26.5006369356623",""
"2011","262","Olives Preserved","47.5713384457008",""
"2011","257","Palm oil","11301.855575802",""
"2011","258","Palm kernel oil","19573.677810747",""
"2011","392","Tomato Peeled","0.0",""
"2011","391","Paste of Tomatoes","621.450781994044",""
"2011","390","Juice of Tomatoes","33.3129528601549",""
"2011","388","Tomatoes","14.2472807746723",""
"2011","373","Spinach","221.641878106919",""
"2011","372","Lettuce and chicory","2.33352307446697",""
"2011","367","Asparagus","2.8181314718884",""
"2011","366","Artichokes","0.0",""
"2011","358","Cabbages and other brassicas","17.035803821614",""
"2011","343","Flour of Oilseeds","160.661893410991",""
"2011","341","Cake of Oilseeds, Nes","0.0",""
"2011","340","Oil of vegetable origin, nes","12515.0596649619",""
"2011","339","Oilseeds, Nes","18549.8508392467",""
"2011","334","Linseed oil","0.0",""
"2011","333","Linseed","0.0",""
"2011","332","Cake of Cottonseed","0.0",""
"2005","1243","Fat Prep Nes","18.985150529688",""
"2005","1293","Crude Materials","5198.1773877255",""
"2006","15","Wheat","1.59635284013982",""
"2006","16","Flour of Wheat","5.58212085190873",""
"2006","17","Bran of Wheat","0.0",""
"2006","18","Macaroni","0.0",""
"2006","20","Bread","19.6661899727796",""
"2006","22","Pastry","0.934388477936405",""
"2005","1061","Meat of Chicken Canned","51.1617822594655",""
"2005","1062","Hen eggs, with shell","0.0",""
"2005","1063","Eggs Liquid","0.0",""
"2005","1064","Eggs Dried","0.0",""
"2005","1182","Honey, natural","0.0497536590037136",""
"2005","1232","Food Prep Nes","749.94956412781",""
"2005","1241","Liquid Margarine","0.0",""
"2005","1242","Margrine Short","2618.61963696604",""
"2005","901","Cheese of Whole Cow Milk","0.100421340516792",""
"2005","900","Whey Dry","0.0",""
"2005","977","Sheep meat","0.754321853571575",""
"2005","909","Prod.of Nat.Milk Constit","0.0",""
"2005","1035","Pig meat","0.150615492296103",""
"2005","1018","Offals of Goats, Edible","1.00471997185985",""
"2005","1060","Fat Liver Prep (Foie Gras)","0.0",""
"2005","1059","Offals Liver Chicken","51.1617822594655",""
"2005","893","Butterm.,Curdl,Acid.Milk","0.0",""
"2005","892","Yogh Conc.Or Not","0.0",""
"2005","895","Milk Skimmed Evp","799.170592482055",""
"2005","894","Milk Whole Evp","0.0",""
"2005","897","Milk Whole Dried","4121.58705509197",""
"2005","896","Milk Skimmed Cond","0.0",""
"2005","899","Milkdry Buttrmilk","0.0",""
"2005","898","Milk Skimmed Dry","793.05121178186",""
"2006","117","Potatoes Flour","0.0",""
"2006","118","Frozen Potatoes","0.0",""
"2006","114","Mixes and Doughs","30.4863921286911",""
"2006","116","Potatoes","0.211844936064361",""
"2006","128","Cassava Dried","38.7168911358222",""
"2006","129","Cassava Starch","2.54482544602167",""
"2006","122","Sweet potatoes","1.25977464469345",""
"2006","127","Tapioca of Cassava","1.91113053976221",""
"2006","105","Bran of Mixed Grains","38.5615645230451",""
"2006","108","Cereals, nes","135.266697843085",""
"2006","83","Sorghum","0.19966890298389",""
"2006","101","Canary seed","0.0",""
"2006","111","Flour of Cereals","25.367685819043",""
"2006","113","Cereal Preparations, Nes","127.956477804231",""
"2006","109","Infant Food","6374.97638016361",""
"2006","110","Wafers","0.0",""
"2006","57","Germ of Maize","16.1082473095814",""
"2006","56","Maize","3.00914490630258",""
"2006","51","Beer of Barley","120.255035136108",""
"2006","50","Malt Extract","35.1244090797",""
"2006","79","Millet","3.29141810750182",""
"2006","60","Maize oil","2.02045993100186",""
"2006","59","Bran of Maize","310.560066602489",""
"2006","58","Flour of Maize","19.117392215884",""
"2006","32","Rice Broken","0.0",""
"2006","29","Milled/Husked Rice","0.167261574041188",""
"2006","28","Rice Husked","0.0",""
"2006","27","Rice, paddy","1.12472551596209",""
"2006","49","Malt","0.0",""
"2006","48","Barley Flour and Grits","0.070580119681681",""
"2006","41","Breakfast Cereals","15.8742494749249",""
"2006","38","Rice Flour","0.596083672327337",""
"2005","619","Fruit Fresh Nes","0.0",""
"2005","620","Fruit Dried Nes","0.0",""
"2005","622","Fruit Juice Nes","68.2532433345413",""
"2005","623","Fruit Prp Nes","11243.2666577161",""
"2005","587","Persimmons","1.01773653337875",""
"2005","600","Papayas","1165.20299788371",""
"2005","603","Fruit, tropical fresh nes","0.0",""
"2005","604","Fruit Tropical Dried Nes","144.740574074045",""
"2005","574","Pineapples","15554.3334422023",""
"2005","575","Pineapples Cand","127.089533001489",""
"2005","576","Juice of Pineapples","0.0",""
"2005","577","Dates","3.7520073393438",""
"2005","564","Wine","47.4049735488677",""
"2005","565","Vermouths&Similar","0.752273562165048",""
"2005","567","Watermelons","0.170074260658113",""
"2005","572","Avocados","0.325447074930666",""
"2005","558","Berries Nes","0.0",""
"2005","544","Strawberries","0.0",""
"2005","563","Must of Grapes","0.0",""
"2005","560","Grapes","12.8845127970952",""
"2005","521","Pears","0.528084764024808",""
"2005","517","Cider Etc","18988.2141679546",""
"2005","534","Peaches and nectarines","0.401872571496795",""
"2005","527","Dry Apricots","111.166104594826",""
"2005","510","Grapefruit juice, concentrated","0.0",""
"2005","507","Grapefruit (incl. pomelos)","0.0",""
"2005","515","Apples","0.0",""
"2005","512","Citrus fruit, nes","0.365708114620258",""
"2005","490","Oranges","83.3620574389732",""
"2005","489","Plantains","0.0",""
"2005","492","Oranjuice Concentrated","34.7072847502227",""
"2005","491","Orange juice, single strength","0.0",""
"2005","890","Whey Condensed","0.0",""
"2005","891","Yoghurt","0.0",""
"2005","875","Preparations of Beef Meat","0.100476402113741",""
"2005","889","Milk Whole Cond","28.428591027878",""
"2005","867","Cattle meat","1.98803199482568",""
"2005","874","Sausage Beef&Veal","0.0",""
"2005","831","Tobacco Products Nes","187.174476527104",""
"2005","843","Pet Food","9.92734163435851",""
"2005","828","Cigarettes","327.934956102601",""
"2005","829","Cigars Cheroots","327.934956102601",""
"2005","754","Pyrethrum,Dried","1100.79347248439",""
"2005","826","Tobacco leaves","1192.81196180157",""
"2005","723","Spices, nes","446.423977783747",""
"2005","753","Oil Essential Nes","0.0",""
"2005","711","Anise, badian, fennel, coriander, cumin, caraway seeds and juniper berries","418.817822007331",""
"2005","720","Ginger","35.0931674339653",""
"2005","687","Pepper (Piper spp.)","966.538542613133",""
"2005","667","Tea","5.15030760619983",""
"2005","666","Chocolate Prsnes","1271.52021747128",""
"2005","665","Cocoapowder&Cake","7699.00530307417",""
"2005","664","Cocoa Butter","52335.9412925912",""
"2005","663","Cocoahusks","2732.97357676555",""
"2005","662","Cocoa Paste","35696.6746925062",""
"2005","661","Cocoa beans","771998.654981005",""
"2005","657","Coffee Roasted","0.0",""
"2005","656","Coffee, green","410.018285038654",""
"2005","635","Straw Husks","23.3335740748711",""
"2005","634","Bever. Dist.Alc","2.01164240759769",""
"2005","633","Beverage Non-Alc","264.278872672535",""
"2005","631","Waters,Ice Etc","2.28647135645254",""
"2005","625","Fruit,Nut,Peel, Sugar Prs","3.15617478643213",""
"2005","624","Flour of Fruits","0.366456952338773",""
"2005","280","Safflower seed","7.43533084265259",""
"2005","274","Oil of Olive Residues","39.1267707924291",""
"2005","290","Sesame oil","0.0",""
"2005","289","Sesame seed","40.8602860615146",""
"2005","292","Mustard seed","0.0",""
"2005","291","Cake of Sesame Seed","0.0",""
"2005","331","Cottonseed oil","0.0",""
"2005","329","Cottonseed","1862.59987095397",""
"2005","333","Linseed","0.0",""
"2005","332","Cake of Cottonseed","0.0",""
"2005","339","Oilseeds, Nes","25774.1118981962",""
"2005","334","Linseed oil","0.502194801139078",""
"2005","341","Cake of Oilseeds, Nes","0.0",""
"2005","340","Oil of vegetable origin, nes","14137.2753741504",""
"2005","358","Cabbages and other brassicas","0.401828522219236",""
"2005","343","Flour of Oilseeds","863.13286354167",""
"2005","243","Groundnuts Shelled","2752.51477674312",""
"2005","244","Groundnut oil","5.32229801043179",""
"2005","245","Cake of Groundnuts","0.0",""
"2005","246","Prepared Groundnuts","395.836624533227",""
"2005","251","Copra","0.0",""
"2005","252","Coconut (copra) oil","0.301968809991331",""
"2005","253","Cake of Copra","0.0",""
"2005","256","Palm kernels","90.8451376985005",""
"2005","257","Palm oil","3660.96253618121",""
"2005","258","Palm kernel oil","142.921834465201",""
"2005","261","Olive oil, virgin","0.0",""
"2005","262","Olives Preserved","76.2357432907215",""
"2005","266","Oil of Castor Beans","0.0",""
"2005","267","Sunflower seed","0.0",""
"2005","268","Sunflower oil","0.0",""
"2005","269","Sunflower Cake","691.587449516545",""
"2005","447","Sweet Corn Frozen","0.0",""
"2005","426","Carrots and turnips","0.0",""
"2005","420","Leguminous vegetables, nes","26.4034012649668",""
"2005","417","Peas, green","0.425813353850508",""
"2005","466","Juice of Vegetables Nes","7.25225103279496",""
"2005","463","Vegetables fresh nes","1937.41260233313",""
"2005","449","Mushrooms and truffles","0.0",""
"2005","448","Sweet Corn Prep or Preserved","0.0259450244826802",""
"2005","473","Vegetable Frozen","4.24466547189119",""
"2005","472","Vegetables Preserved Nes","7.47155036112607",""
"2005","471","Vegetables in Vinegar","2.00914261109618",""
"2005","469","Vegetables Dehydrated","2.17278567723057",""
"2005","486","Bananas","1197.69232442256",""
"2005","476","Homogen.Veget.Prep","0.0",""
"2005","475","Veg.Prep. Or Pres.Frozen","2.00844883497461",""
"2005","474","Veg.in Tem. Preservatives","182.019202364859",""
"2005","372","Lettuce and chicory","0.401905608454965",""
"2005","373","Spinach","57.2706461946426",""
"2005","366","Artichokes","0.0",""
"2005","367","Asparagus","2.31646340831102",""
"2005","391","Paste of Tomatoes","6257.04067225805",""
"2005","392","Tomato Peeled","0.502591244637115",""
"2005","388","Tomatoes","0.0",""
"2005","390","Juice of Tomatoes","0.0",""
"2005","399","Eggplants (aubergines)","75.9515703888643",""
"2005","401","Chillies and peppers, green (Capsicum spp.)","0.150516381421593",""
"2005","393","Cauliflowers and broccoli","0.0",""
"2005","397","Cucumbers and gherkins","6.49166316949052",""
"2005","407","Leeks and other alliaceous vegetables","5.32271647856861",""
"2005","414","Beans, green","25.4665612298265",""
"2005","402","Onions (incl. shallots), green","654.512963197655",""
"2005","406","Garlic","0.0",""
"2005","51","Beer of Barley","171.621006990345",""
"2005","50","Malt Extract","34.6178096551795",""
"2005","57","Germ of Maize","1.79849896580556",""
"2005","56","Maize","3.55044885754987",""
"2005","41","Breakfast Cereals","1106.60710825027",""
"2005","38","Rice Flour","0.323530931356818",""
"2005","49","Malt","0.0",""
"2005","48","Barley Flour and Grits","0.561474116415083",""
"2005","101","Canary seed","14.4680292637705",""
"2005","83","Sorghum","3.26978888557806",""
"2005","108","Cereals, nes","27.0974328723424",""
"2005","105","Bran of Mixed Grains","39.077457626201",""
"2005","59","Bran of Maize","0.819326473698406",""
"2005","58","Flour of Maize","5.34894782335542",""
"2005","79","Millet","24.3961538740376",""
"2005","60","Maize oil","0.100344254281062",""
"2005","15","Wheat","0.0",""
"2005","16","Flour of Wheat","25.9563660704199",""
"2005","27","Rice, paddy","1.90112387143227",""
"2005","28","Rice Husked","0.245486623840368",""
"2005","29","Milled/Husked Rice","0.0200974828866262",""
"2005","32","Rice Broken","0.0",""
"2005","17","Bran of Wheat","0.0",""
"2005","18","Macaroni","36.642127242395",""
"2005","20","Bread","35.6609516093908",""
"2005","22","Pastry","2.3686507898999",""
"2005","211","Pulses, nes","0.402830643283719",""
"2005","187","Peas, dry","0.0",""
"2005","176","Beans, dry","19.1207011690587",""
"2005","172","Glucose and Dextrose","74.7468997338414",""
"2005","168","Sugar Confectionery","247.393539090568",""
"2005","167","Sugar, nes","0.0",""
"2005","164","Sugar Refined","15.5960046204021",""
"2005","162","Sugar Raw Centrifugal","0.132599337774174",""
"2005","242","Groundnuts, with shell","383.063342769362",""
"2005","239","Soya Sauce","0.0",""
"2005","238","Cake of Soybeans","0.0",""
"2005","237","Soybean oil","0.0",""
"2005","236","Soybeans","4.71603679105785",""
"2005","235","Prepared Nuts (Exc.Groundnuts)","20.851639555407",""
"2005","234","Nuts, nes","44.0423287861937",""
"2005","212","Flour of Pulses","13.6367753469408",""
"2005","117","Potatoes Flour","0.0",""
"2005","118","Frozen Potatoes","11.1511406881617",""
"2005","114","Mixes and Doughs","31.7455104379811",""
"2005","116","Potatoes","0.153412621421145",""
"2005","111","Flour of Cereals","32.6957965150965",""
"2005","113","Cereal Preparations, Nes","240.043133052586",""
"2005","109","Infant Food","922.202570330407",""
"2005","110","Wafers","0.0",""
"2005","156","Sugar cane","0.140374035263466",""
"2005","160","Maple Sugar and Syrups","0.0",""
"2005","150","Flour of Roots and Tubers","1952.66789129776",""
"2005","151","Roots and Tubers Dried","9538.05368707595",""
"2005","128","Cassava Dried","6.67346555029891",""
"2005","129","Cassava Starch","88.0744821892711",""
"2005","122","Sweet potatoes","0.0",""
"2005","127","Tapioca of Cassava","14.7278869644147",""
"2008","491","Orange juice, single strength","0.0",""
"2008","492","Oranjuice Concentrated","481.040339490764",""
"2008","489","Plantains","0.0",""
"2008","490","Oranges","586.151791063405",""
"2008","476","Homogen.Veget.Prep","0.0",""
"2008","486","Bananas","1384.87267848228",""
"2008","474","Veg.in Tem. Preservatives","0.272675361957064",""
"2008","475","Veg.Prep. Or Pres.Frozen","2.32061907139291",""
"2008","472","Vegetables Preserved Nes","5.62733087868198",""
"2008","473","Vegetable Frozen","0.345082376435347",""
"2008","469","Vegetables Dehydrated","0.86679667998003",""
"2008","471","Vegetables in Vinegar","0.0",""
"2008","463","Vegetables fresh nes","1542.13788691962",""
"2008","466","Juice of Vegetables Nes","329.068949700449",""
"2008","448","Sweet Corn Prep or Preserved","0.0",""
"2008","449","Mushrooms and truffles","0.0",""
"2008","447","Sweet Corn Frozen","0.0",""
"2008","426","Carrots and turnips","0.0",""
"2008","420","Leguminous vegetables, nes","24.3962400149775",""
"2008","417","Peas, green","14.3685659011483",""
"2008","414","Beans, green","1.38558100349476",""
"2008","407","Leeks and other alliaceous vegetables","0.0",""
"2008","406","Garlic","0.0",""
"2008","402","Onions (incl. shallots), green","391.778507239141",""
"2008","401","Chillies and peppers, green (Capsicum spp.)","47.3199357214179",""
"2008","399","Eggplants (aubergines)","3616.74822453819",""
"2008","397","Cucumbers and gherkins","0.0",""
"2008","393","Cauliflowers and broccoli","0.0",""
"2008","392","Tomato Peeled","0.0",""
"2008","391","Paste of Tomatoes","1161.03894158762",""
"2008","390","Juice of Tomatoes","0.0",""
"2008","388","Tomatoes","0.0",""
"2008","366","Artichokes","0.0",""
"2008","367","Asparagus","1.93426422865701",""
"2008","372","Lettuce and chicory","0.110786944583125",""
"2008","373","Spinach","58.9500187219171",""
"2008","340","Oil of vegetable origin, nes","3128.69155641538",""
"2008","341","Cake of Oilseeds, Nes","3.36039690464304",""
"2008","343","Flour of Oilseeds","45.8480373190215",""
"2008","358","Cabbages and other brassicas","0.0",""
"2008","332","Cake of Cottonseed","16.4604405891163",""
"2008","333","Linseed","0.0",""
"2008","334","Linseed oil","0.0",""
"2008","339","Oilseeds, Nes","42624.2777021967",""
"2008","291","Cake of Sesame Seed","0.0",""
"2008","292","Mustard seed","0.0",""
"2008","329","Cottonseed","9587.31958936595",""
"2008","331","Cottonseed oil","0.0",""
"2008","280","Safflower seed","0.0",""
"2008","274","Oil of Olive Residues","1.07103407388917",""
"2008","290","Sesame oil","0.0",""
"2008","289","Sesame seed","930.768001123315",""
"2008","267","Sunflower seed","0.0",""
"2008","266","Oil of Castor Beans","0.0",""
"2008","269","Sunflower Cake","351.245041812282",""
"2008","268","Sunflower oil","0.0",""
"2008","258","Palm kernel oil","596.939032076885",""
"2008","257","Palm oil","2302.01027209186",""
"2008","262","Olives Preserved","5.39548801797304",""
"2008","261","Olive oil, virgin","0.0",""
"2008","252","Coconut (copra) oil","0.0621380429355966",""
"2008","251","Copra","0.0",""
"2008","256","Palm kernels","247.89342236645",""
"2008","253","Cake of Copra","0.0",""
"2008","239","Soya Sauce","25.824778457314",""
"2008","242","Groundnuts, with shell","411.360986645032",""
"2008","237","Soybean oil","0.0",""
"2008","238","Cake of Soybeans","670.515745132302",""
"2008","245","Cake of Groundnuts","0.0",""
"2008","246","Prepared Groundnuts","197.019692336495",""
"2008","243","Groundnuts Shelled","34.2922896904643",""
"2008","244","Groundnut oil","109.275552296555",""
"2008","187","Peas, dry","0.118734398402396",""
"2008","211","Pulses, nes","0.113426734897654",""
"2008","172","Glucose and Dextrose","263.284261108337",""
"2008","176","Beans, dry","2.14598102845731",""
"2008","235","Prepared Nuts (Exc.Groundnuts)","0.0",""
"2008","236","Soybeans","75.4030547928108",""
"2008","212","Flour of Pulses","3.55413130304543",""
"2008","234","Nuts, nes","260.717046305542",""
"2008","160","Maple Sugar and Syrups","0.0",""
"2008","156","Sugar cane","6.80953569645532",""
"2008","151","Roots and Tubers Dried","10601.604902022",""
"2008","150","Flour of Roots and Tubers","1711.99532576136",""
"2008","168","Sugar Confectionery","607.926709935097",""
"2008","167","Sugar, nes","0.0",""
"2008","164","Sugar Refined","13.6026054667998",""
"2008","162","Sugar Raw Centrifugal","0.985400024962556",""
